ano,ano_ingresso,avaliador4,cf,cg,ct,defasagem,destaque_ida,destaque_ieg,destaque_ipv,fase,fase_ideal,gênero,iaa,ian,ida,ieg,inde,instituição_de_ensino,ips,ipv,nº_av,pedra,ra,rec_psicologia,turma
2022,2022,Avaliador-31,57.0,"820,000",7.0,-1,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,5.0,Fase 6 (2º EM),Menino,"9,6","5,000","2,0","3,3","4,989",Escola Pública,"7,5","5,833",4.0,Quartzo,RA-74,Não atendido,C
2022,2022,Avaliador-31,59.0,"855,000",4.0,-1,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,5.0,Fase 6 (2º EM),Menina,"5,4","5,000","0,0","3,8","3,915",Escola Pública,"6,3","4,625",4.0,Quartzo,RA-75,Sem limitações,F
2022,2017,Avaliador-31,3.0,"3,000",1.0,0,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,5.0,Fase 5 (1º EM),Menina,"10,0","10,000","8,7","9,1","9,105",Rede Decisão,"8,1","9,292",4.0,Ametista,RA-76,Sem limitações,F
2022,2019,Avaliador-31,60.0,"857,000",5.0,-1,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,5.0,Fase 6 (2º EM),Menino,"7,1","5,000","0,7","2,7","3,846",Escola Pública,"5,0","4,625",4.0,Quartzo,RA-77,Não indicado,F
2022,2018,Avaliador-31,29.0,"475,000",2.0,-2,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Melhorar a sua entrega de lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,5.0,Fase 7 (3º EM),Menino,"8,3","5,000","7,2","6,6","7,040",Rede Decisão,"5,6","8,000",4.0,Ametista,RA-78,Requer avaliação,F
2022,2018,Avaliador-31,31.0,"541,000",3.0,-1,Destaque: As suas boas notas na Passos Mágicos.,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,5.0,Fase 6 (2º EM),Menina,"5,4","5,000","8,9","6,3","6,847",Rede Decisão,"5,6","7,292",4.0,Ametista,RA-79,Requer avaliação,F
2022,2017,Avaliador-31,26.0,"397,000",6.0,-1,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,5.0,Fase 6 (2º EM),Menina,"9,2","5,000","7,1","8,3","7,290",Rede Decisão,"5,0","7,625",4.0,Ametista,RA-80,Requer avaliação,K
2022,2017,Avaliador-31,14.0,"247,000",2.0,1,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,5.0,Fase 4 (9º ano),Menina,"9,2","10,000","6,0","9,2","7,675",Rede Decisão,"5,0","7,458",4.0,Ametista,RA-81,Requer avaliação,K
2022,2022,Avaliador-31,37.0,"628,000",9.0,-2,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,5.0,Fase 7 (3º EM),Menina,"8,8","5,000","5,5","6,8","6,596",Escola Pública,"7,5","6,417",4.0,Ágata,RA-82,Não atendido,K
2022,2022,Avaliador-31,35.0,"598,000",8.0,-2,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,5.0,Fase 7 (3º EM),Menina,"7,9","5,000","6,8","6,8","6,671",Escola Pública,"7,5","5,958",4.0,Ágata,RA-83,Não atendido,K
2022,2018,Avaliador-31,34.0,"596,000",7.0,-2,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,5.0,Fase 7 (3º EM),Menina,"7,1","5,000","5,8","8,8","6,682",Rede Decisão,"5,0","6,750",4.0,Ametista,RA-84,Requer avaliação,K
2022,2022,Avaliador-31,43.0,"697,000",10.0,0,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,5.0,Fase 5 (1º EM),Menino,"6,7","10,000","4,3","7,3","6,243",Escola Pública,"5,0","5,833",4.0,Ágata,RA-85,Requer avaliação,K
2022,2016,Avaliador-31,18.0,"286,000",3.0,-1,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,5.0,Fase 6 (2º EM),Menino,"7,5","5,000","6,7","9,6","7,566",Rede Decisão,"5,6","8,458",4.0,Topázio,RA-86,Sem limitações,K
2022,2021,Avaliador-31,6.0,"15,000",1.0,0,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,5.0,Fase 5 (1º EM),Menino,"8,3","10,000","8,8","9,6","8,712",Rede Decisão,"7,5","8,500",4.0,Ametista,RA-87,Não atendido,K
2022,2021,Avaliador-31,21.0,"312,000",4.0,-2,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,5.0,Fase 7 (3º EM),Menino,"7,1","5,000","6,5","9,2","7,498",Escola Pública,"5,6","9,208",4.0,Ametista,RA-88,Sem limitações,K
2022,2021,Avaliador-31,24.0,"383,000",5.0,-1,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,5.0,Fase 6 (2º EM),Menino,"9,6","5,000","5,9","7,8","7,323",Escola Pública,"7,5","8,000",4.0,Quartzo,RA-89,Não atendido,K
2022,2019,Avaliador-31,1.0,"1,000",1.0,2,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,5.0,Fase 3 (7º e 8º ano),Menina,"10,0","10,000","8,5","9,7","9,442",Rede Decisão,"9,4","9,750",4.0,Topázio,RA-90,Sem limitações,L
2022,2016,Avaliador-31,36.0,"608,000",8.0,-1,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,5.0,Fase 6 (2º EM),Menina,"9,2","5,000","6,6","5,7","6,645",Rede Decisão,"5,6","7,125",4.0,Ametista,RA-91,Requer avaliação,L
2022,2016,Avaliador-31,30.0,"501,000",7.0,-1,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,5.0,Fase 6 (2º EM),Menina,"9,2","5,000","7,4","7,1","6,957",Rede Decisão,"5,0","6,667",4.0,Topázio,RA-92,Requer avaliação,L
2022,2016,Avaliador-31,4.0,"6,000",3.0,0,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,5.0,Fase 5 (1º EM),Menina,"8,3","10,000","8,5","9,7","8,941",Rede Decisão,"8,1","9,083",4.0,Ametista,RA-93,Sem limitações,L
2022,2018,Avaliador-31,5.0,"7,000",4.0,0,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,5.0,Fase 5 (1º EM),Menina,"8,3","10,000","7,7","9,6","8,921",Rede Decisão,"8,1","9,583",4.0,Ametista,RA-94,Sem limitações,L
2022,2022,Avaliador-31,41.0,"685,000",9.0,-2,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,5.0,Fase 7 (3º EM),Menina,"8,3","5,000","4,8","6,6","6,308",Escola Pública,"7,5","6,292",4.0,Ágata,RA-95,Sem limitações,L
2022,2021,Avaliador-31,19.0,"295,000",5.0,-1,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,5.0,Fase 6 (2º EM),Menino,"9,2","5,000","6,7","7,8","7,540",Escola Pública,"6,9","8,500",4.0,Ametista,RA-96,Sem limitações,L
2022,2017,Avaliador-31,22.0,"328,000",6.0,0,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,5.0,Fase 5 (1º EM),Menina,"7,5","10,000","6,9","8,8","7,468",Rede Decisão,"5,0","6,292",4.0,Ametista,RA-97,Não indicado,L
2022,2017,Avaliador-31,2.0,"2,000",2.0,0,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,5.0,Fase 5 (1º EM),Menina,"8,8","10,000","8,5","10,0","9,354",Rede Decisão,"9,4","9,667",4.0,Topázio,RA-98,Sem limitações,L
2022,2019,Avaliador-31,44.0,"701,000",10.0,-1,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,5.0,Fase 6 (2º EM),Menino,"8,8","5,000","5,0","6,3","6,158",Escola Pública,"7,5","5,833",4.0,Ágata,RA-99,Não atendido,L
2022,2019,Avaliador-31,22.0,"268,000",7.0,1,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa entrega das lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,4.0,Fase 3 (7º e 8º ano),Menina,"8,8","10,000","7,6","7,8","7,618",Rede Decisão,"5,0","7,250",4.0,Ametista,RA-100,Não indicado,A
2022,2021,Avaliador-31,31.0,"387,000",8.0,-1,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa entrega das lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,4.0,Fase 5 (1º EM),Menina,"7,9","5,000","7,6","8,3","7,305",Escola Pública,"7,5","6,833",4.0,Ametista,RA-101,Não atendido,A
2022,2019,Avaliador-31,43.0,"519,000",9.0,0,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,4.0,Fase 4 (9º ano),Menino,"6,7","10,000","5,7","7,7","6,922",Escola Pública,"6,9","6,000",4.0,Ametista,RA-102,Requer avaliação,A
2022,2020,Avaliador-31,11.0,"114,000",4.0,1,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,4.0,Fase 3 (7º e 8º ano),Menina,"7,9","10,000","7,3","8,7","8,107",Rede Decisão,"7,5","7,708",4.0,Ágata,RA-103,Não atendido,A
2022,2022,Avaliador-31,61.0,"681,000",11.0,-4,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,4.0,Fase 8 (Universitários),Menino,"7,9","2,500","3,7","8,7","6,315",Escola Pública,"7,5","6,708",4.0,Ágata,RA-104,Não atendido,A
2022,2016,Avaliador-31,47.0,"542,000",10.0,-3,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,4.0,Fase 7 (3º EM),Menino,"7,9","2,500","6,7","8,2","6,846",Rede Decisão,"5,6","7,417",4.0,Ametista,RA-105,Requer avaliação,A
2022,2016,Avaliador-31,13.0,"148,000",5.0,-1,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,4.0,Fase 5 (1º EM),Menina,"9,2","5,000","7,4","8,0","7,973",Rede Decisão,"9,4","8,375",4.0,Topázio,RA-106,Sem limitações,A
2022,2018,Avaliador-31,63.0,"693,000",12.0,-1,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,4.0,Fase 5 (1º EM),Menina,"7,5","5,000","4,6","6,4","6,258",Escola Pública,"7,5","6,500",4.0,Topázio,RA-107,Sem limitações,A
2022,2019,Avaliador-31,72.0,"784,000",15.0,-3,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,4.0,Fase 7 (3º EM),Menina,"4,6","2,500","5,0","7,7","5,547",Escola Pública,"5,0","6,125",4.0,Ágata,RA-108,Não indicado,A
2022,2021,Avaliador-31,4.0,"33,000",2.0,-2,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,4.0,Fase 6 (2º EM),Menino,"8,8","5,000","8,4","10,0","8,512",Rede Decisão,"8,8","8,667",4.0,Ametista,RA-109,Sem limitações,A
2022,2017,Avaliador-31,10.0,"100,000",3.0,0,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,4.0,Fase 4 (9º ano),Menino,"9,2","10,000","6,7","9,7","8,150",Rede Decisão,"5,6","8,000",4.0,Ametista,RA-110,Requer avaliação,A
2022,2020,Avaliador-31,2.0,"22,000",1.0,1,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,4.0,Fase 3 (7º e 8º ano),Menina,"7,5","10,000","8,0","9,4","8,646",Rede Decisão,"8,1","8,667",4.0,Ametista,RA-111,Sem limitações,A
2022,2016,Avaliador-31,17.0,"189,000",6.0,-1,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,4.0,Fase 5 (1º EM),Menina,"7,9","5,000","8,5","7,8","7,836",Rede Decisão,"6,3","8,833",4.0,Ametista,RA-112,Sem limitações,A
2022,2017,Avaliador-31,76.0,"862,000",16.0,-1,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,4.0,Fase 5 (1º EM),Menina,"0,0","5,000","3,7","0,0","3,032",Rede Decisão,"5,0","3,792",4.0,Ametista,RA-113,Não indicado,A
2022,2022,Avaliador-31,66.0,"738,000",13.0,-2,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,4.0,Fase 6 (2º EM),Menino,"7,9","5,000","5,3","6,3","5,894",Escola Pública,"7,5","5,000",4.0,Quartzo,RA-114,Sem limitações,A
2022,2019,Avaliador-31,67.0,"740,000",14.0,-2,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,4.0,Fase 6 (2º EM),Menina,"8,3","5,000","3,8","6,8","5,886",Escola Pública,"6,3","5,583",4.0,Ametista,RA-115,Requer avaliação,A
2022,2019,Avaliador-31,46.0,"538,000",8.0,-2,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,4.0,Fase 6 (2º EM),Menina,"5,8","5,000","5,9","8,1","6,854",Escola Pública,"6,3","7,792",4.0,Ametista,RA-116,Sem limitações,B
2022,2022,Avaliador-31,55.0,"593,000",10.0,-1,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,4.0,Fase 5 (1º EM),Menina,"7,9","5,000","6,1","6,3","6,685",Escola Pública,"6,9","7,417",4.0,Ágata,RA-117,Requer avaliação,B
2022,2021,Avaliador-31,70.0,"775,000",12.0,0,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,4.0,Fase 4 (9º ano),Menina,"0,0","10,000","3,9","5,3","5,597",Escola Pública,"6,3","6,958",4.0,Ametista,RA-118,Sem limitações,B
2022,2016,Avaliador-31,26.0,"311,000",3.0,0,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,4.0,Fase 4 (9º ano),Menina,"8,3","10,000","5,4","8,2","7,501",Rede Decisão,"5,6","7,875",4.0,Ametista,RA-119,Requer avaliação,B
2022,2019,Avaliador-31,48.0,"547,000",9.0,-1,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Melhorar a sua entrega de lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,4.0,Fase 5 (1º EM),Menino,"8,3","5,000","6,2","5,9","6,825",Escola Pública,"7,5","7,667",4.0,Ametista,RA-120,Não atendido,B
2022,2021,Avaliador-31,33.0,"413,000",5.0,-2,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,4.0,Fase 6 (2º EM),Menina,"7,1","5,000","7,2","8,4","7,245",Escola Pública,"6,3","7,625",4.0,Ágata,RA-121,Sem limitações,B
2022,2019,Avaliador-31,74.0,"818,000",14.0,0,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,4.0,Fase 4 (9º ano),Menina,"7,9","10,000","1,8","3,4","5,061",Escola Pública,"7,5","4,958",4.0,Ágata,RA-122,Não atendido,B
2022,2017,Avaliador-31,37.0,"461,000",6.0,-2,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,4.0,Fase 6 (2º EM),Menino,"7,9","5,000","6,5","8,6","7,084",Rede Decisão,"5,6","7,292",4.0,Ametista,RA-123,Requer avaliação,B
2022,2016,Avaliador-31,29.0,"365,000",4.0,0,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,4.0,Fase 4 (9º ano),Menino,"7,9","10,000","6,7","7,8","7,388",Rede Decisão,"5,0","7,167",4.0,Ametista,RA-124,Requer avaliação,B
2022,2022,Avaliador-31,21.0,"266,000",2.0,-1,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,4.0,Fase 5 (1º EM),Menina,"8,8","5,000","7,1","8,5","7,619",Escola Pública,"7,5","7,750",4.0,Ametista,RA-125,Não atendido,B
2022,2018,Avaliador-31,62.0,"689,000",11.0,-1,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,4.0,Fase 5 (1º EM),Menino,"7,1","5,000","4,4","5,8","6,289",Escola Pública,"7,5","7,417",4.0,Ametista,RA-126,Não atendido,B
2022,2022,Avaliador-31,7.0,"63,000",1.0,0,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,4.0,Fase 4 (9º ano),Menina,"7,5","10,000","7,9","8,7","8,283",Escola Pública,"7,5","8,125",4.0,Topázio,RA-127,Não atendido,B
2022,2019,Avaliador-31,71.0,"778,000",13.0,-1,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,4.0,Fase 5 (1º EM),Menino,"0,0","5,000","5,6","6,2","5,563",Escola Pública,"7,5","6,167",4.0,Ametista,RA-128,Não atendido,B
2022,2019,Avaliador-31,42.0,"516,000",7.0,-1,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Melhorar a sua entrega de lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,4.0,Fase 5 (1º EM),Menino,"6,7","5,000","6,7","6,4","6,926",Escola Pública,"7,5","7,792",4.0,Ametista,RA-129,Não atendido,B
2022,2018,Avaliador-31,69.0,"772,000",14.0,-2,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,4.0,Fase 6 (2º EM),Menina,"8,3","5,000","4,1","4,7","5,624",Escola Pública,"5,0","6,500",4.0,Quartzo,RA-130,Requer avaliação,F
2022,2016,Avaliador-31,35.0,"440,000",7.0,-1,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,4.0,Fase 5 (1º EM),Menina,"8,8","5,000","5,6","9,0","7,174",Escola Pública,"5,6","7,750",4.0,Topázio,RA-131,Sem limitações,F
2022,2019,Avaliador-31,5.0,"53,000",2.0,0,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,4.0,Fase 4 (9º ano),Menina,"10,0","10,000","7,7","8,8","8,355",Rede Decisão,"5,6","8,458",4.0,Topázio,RA-132,Sem limitações,F
